Temperature [_ C] ;Humidity [%];Soil moisture %;Reference evapotranspiration (mm/giorno);Evapotranspiration (mm/giorno);Crop Coefficient;Crop Coefficient stage;Nitrogen [mg/kg];Phosphorus [mg/kg];Potassium;Solar Radiation ghi;Wind Speed;Days of planted;pH
29;86.9;21,30%;5,028469968;5,028469968;0.74;Development Stage;118;39;55;792;1.07;32;3.64
29;86.7;19,50%;5,029936565;5,028469968;0.74;Development Stage;118;39;55;792;1.07;32;3.66
28.9;86;19,60%;5,035020224;5,029936565;0.74;Development Stage;118;39;55;732;1.07;32;3.67
28.9;86.3;19,60%;5,032818373;5,035020224;0.74;Development Stage;118;39;55;732;1.07;32;3.68
28.9;85.8;19,60%;5,036490259;5,032818373;0.74;Development Stage;118;39;55;732;1.44;32;3.66
28.9;86;19,60%;5,035020224;5,036490259;0.74;Development Stage;118;39;55;732;1.07;32;3.62
28.9;85.8;19,60%;5,036490259;5,035020224;0.74;Development Stage;118;39;55;732;1.07;32;3.65
28.9;85.8;19,60%;5,036490259;5,036490259;0.74;Development Stage;118;39;55;732;1.07;32;3.68
25.68;89.26;35,06%;9,951392314;8,782251035;0.82;Development Stage;104;61;125;481.09;2.47;35;2.91
28.01;82.62;59,36%;2,181989488;0,145042156;1.07;Development Stage;100;90;67;321.35;2.22;35;5.33
26.44;67.22;61,42%;4,381065818;8,311774432;1.09;Development Stage;117;98;53;334.34;1.81;35;2.9
25.63;65.63;38,19%;6,800488386;6,892541361;1.49;Development Stage;86;62;92;516.62;2.79;35;6.73
23.93;91.66;33,78%;1,634554355;4,752896963;1.08;Development Stage;104;49;112;463.99;3.07;35;4.78
27.04;70.05;14,92%;6,466253983;5,882733386;1.28;Development Stage;65;104;133;544.79;1.23;35;4.57
24.13;66.28;57,94%;5,693293915;7,540264281;0.81;Development Stage;105;45;102;674.34;3.82;35;3.02
30.48;95;51,04%;4,818382628;0,475337242;1.18;Development Stage;80;88;61;512.94;2.59;35;2.79
31.49;70.82;37,47%;7,889416662;5,829967698;1.09;Development Stage;109;41;98;383.31;3.71;35;2.53
23.37;64.37;41,27%;2,932313027;8,791163011;0.97;Development Stage;66;101;91;271.1;3.65;35;4.42
29.08;76.16;63,97%;4,564773601;6,485463503;1.15;Development Stage;111;47;41;588.34;4.08;35;6.49
25.4;75.2;62,91%;1,032099682;7,154839242;1.42;Development Stage;65;97;81;94.87;3.07;35;4.63
25.95;92.44;22,39%;6,242322797;6,454072238;1.41;Development Stage;73;69;114;624.78;2.93;35;4.9
30.96;64.7;61,24%;7,498954155;8,765144596;1.27;Development Stage;63;105;110;428.02;1.49;35;3.41
18.99;63.19;41,57%;8,203013883;3,522657592;1.05;Development Stage;92;76;107;674.01;1.39;35;4.1
19.22;63.25;18,16%;4,919390636;4,004191672;1.34;Development Stage;113;56;55;515.94;3.78;35;4.04
18.28;91.65;30,07%;4,744595899;6,548657079;1.34;Development Stage;88;84;106;638.44;2.72;35;3.07
29.66;75.73;51,84%;5,177545667;2,789222574;1.42;Development Stage;109;42;92;607.39;1.64;35;6.3
28.89;65.27;63,82%;9,483596499;8,262150838;1.43;Development Stage;84;40;129;155.07;2.06;40;6.23
30.18;80.78;18,28%;4,006135616;1,651023722;1.01;Development Stage;115;59;104;377.91;3.19;40;6.04
31.7;78.82;47,36%;9,739249879;3,396251212;1.18;Development Stage;119;63;82;662.48;3.07;40;5.66
29.19;66.94;51,33%;4,596759881;2,228564016;1.2;Development Stage;105;58;91;48.43;3.8;40;4.85
24.46;81.11;28,02%;2,788658407;3,953935207;0.94;Development Stage;87;44;44;566.53;3.3;40;4.92
28.93;71.91;55,89%;9,872303108;1,718133476;1.46;Development Stage;97;43;83;279.94;2.28;40;2.37
19.66;68.34;17,99%;1,026115315;5,377859917;1.29;Development Stage;118;44;72;739.8;3.23;40;4.59
26.96;77.86;25,90%;2,292347355;6,718216862;1.33;Development Stage;62;46;56;699.46;1.37;40;5.25
20.01;70.21;12,03%;2,396585803;2,525760549;1.13;Development Stage;105;41;54;447.57;3.96;40;3.33
31.23;67.77;41,16%;8,299162579;0,121224352;1.41;Development Stage;93;100;129;420.89;3.62;40;5.29
25.31;90.79;27,28%;3,982505179;1,086494683;1.41;Development Stage;101;72;126;42.73;3.62;40;5.91
23.81;65.45;16,53%;2,270158106;2,300082956;0.85;Development Stage;79;85;60;69.08;1.44;40;4.59
21.7;69.82;63,09%;2,507316963;7,457508512;1.39;Development Stage;76;109;97;624.36;1.49;40;6.79
28.84;73.51;23,52%;3,352984999;3,903292669;1.4;Development Stage;73;53;67;486.82;1.92;40;6.33
24.39;69.58;44,91%;9,164537524;1,744748574;1.38;Development Stage;76;66;43;399.48;1.54;40;4.85
25.96;67.37;27,75%;5,025590471;2,559898529;1.07;Development Stage;93;66;94;143.3;3.3;40;5.79
18.26;86.99;46,66%;1,406703847;3,155821535;1.21;Development Stage;115;62;93;600.83;3.6;40;3.48
26.65;71.52;49,95%;4,093181495;1,843570899;1.19;Development Stage;111;92;57;160.7;3.48;40;2.94
26.57;63.94;54,08%;3,561614044;4,860359261;1.33;Development Stage;105;62;121;579.7;2.62;40;4.86
26.64;78.93;29,15%;8,463577279;5,129597228;1.49;Development Stage;114;56;94;430.94;2.88;40;6.01
31.21;64.39;14,74%;9,057973978;7,018431695;0.84;Mid stage;115;64;45;58.14;2.72;45;5.01
27.55;72.51;61,72%;8,047542525;6,262675578;1.35;Mid stage;66;52;51;394.59;2.21;45;3.39
23.03;90.86;68,22%;4,796827463;0,221977986;1.09;Mid stage;88;83;135;687.72;1.86;45;6.06
24.12;72.92;63,40%;7,719955989;1,425981536;1.06;Mid stage;60;79;103;426.77;3.12;45;5.88
27.77;82.14;16,79%;3,732416402;8,135878613;1.22;Mid stage;90;76;45;557.56;3.77;45;3.61
18.84;78.01;57,54%;0,102948378;7,432458113;0.94;Mid stage;113;109;76;605.35;3.94;45;6.03
27.33;64.82;40,19%;5,513591063;7,688405948;1.41;Mid stage;105;108;89;34.12;1.31;45;2.4
27.39;82.72;48,66%;1,232120141;2,206093715;0.84;Mid stage;103;58;124;610.11;2.19;45;5.17
20.95;89.96;47,48%;5,232249458;4,404557595;0.87;Mid stage;68;75;52;716.44;1.33;45;6.5
19.8;63.26;43,03%;3,967837426;7,546676326;1.37;Mid stage;64;41;116;230.2;1.79;45;3.47
22.42;86.38;51,16%;3,848050479;8,328800217;1.28;Mid stage;118;74;68;556.18;2.44;45;3.82
23.09;84.16;47,75%;3,853310676;1,753705893;1.31;Mid stage;69;108;107;177.83;2.09;45;3.06
25.98;90.33;45,46%;1,073998559;7,286020917;1.07;Mid stage;79;107;119;718.77;2.61;45;2.2
24.14;63.64;20,28%;2,863546526;3,749911048;1.3;Mid stage;67;91;102;188.56;3.8;45;5.95
31.84;70.7;62,17%;7,966790451;5,871224229;1.01;Mid stage;97;61;101;717.92;2.46;45;5.7
19.43;84.3;55,70%;1,703996903;2,846724424;1.35;Mid stage;81;57;80;320.78;1.07;45;6.18
20.92;60.77;67,93%;1,870832125;1,142487262;0.89;Mid stage;113;55;110;106.17;2.26;45;3.96
20.26;85.69;57,92%;3,268435762;6,370832423;1.45;Mid stage;99;71;99;566.93;1.49;45;5.82
27.14;90.03;45,79%;1,706157785;2,779543082;1.4;Mid stage;78;62;128;730.58;2.62;45;6.66
21.55;75.87;65,20%;5,325262552;2,772116223;0.8;Mid stage;95;61;99;161.61;1.23;45;3.19
24.53;75.2;49,95%;1,066838229;8,701469409;1.07;Mid stage;86;104;98;642.32;2.51;45;5.57
21.42;69.75;29,99%;3,104024717;3,864868424;0.99;Mid stage;101;59;130;300.2;3.64;45;6.68
20.23;60.18;22,18%;7,371404907;9,027763618;1.34;Mid stage;60;41;138;427.81;2.65;45;6.31
19.55;66.52;47,05%;9,288649447;7,313715075;0.93;Mid stage;62;86;57;440.08;3.03;45;6.62
27.19;94.3;54,70%;1,033462164;7,638952833;0.99;Mid stage;91;94;110;700.39;1.77;45;4.46
19.93;90.36;59,80%;2,883363909;2,719137251;0.85;Mid stage;96;83;127;256.5;1.77;45;6.4
20.75;69.33;28,55%;9,297851486;0,061480566;0.98;Mid stage;93;69;139;339.77;3.97;45;2.54
23.16;93.73;64,32%;9,045814531;1,090927827;0.93;Mid stage;66;97;54;700.53;3.86;45;4.68
29.49;72.87;45,52%;3,454119519;3,489857071;1.45;Mid stage;101;62;110;129.72;3.86;45;2.85
19.36;70.42;53,94%;8,171746693;2,001437598;1.36;Mid stage;73;68;76;162.39;2.78;45;6.83
29.73;65.35;58,87%;4,056953057;2,217794598;1.46;Mid stage;93;89;55;356.54;2.56;45;6.56
19.35;91.56;66,01%;6,311067198;8,683423899;0.99;Mid stage;84;90;66;643.69;4.03;45;5.89
31.67;94.54;28,82%;8,178262675;3,217347012;0.95;Mid stage;98;49;64;44.95;3.41;45;5.82
24.56;71.46;34,76%;6,128859172;4,961084893;1.2;Mid stage;94;74;42;145.14;1.73;45;2.38
31.67;84.62;64,20%;5,123210051;5,731267137;1.25;Mid stage;80;76;103;95.41;1.72;45;6.35
26.47;71.74;60,40%;4,554990211;3,011298618;1.45;Mid stage;76;81;78;699.35;1.18;45;4.47
28.35;63.67;35,15%;6,913430823;2,194693854;1.24;Mid stage;74;93;66;363.81;2.93;45;5.52
18.55;73.74;39,11%;1,008837534;7,169608317;0.97;Mid stage;74;55;114;426.04;1.06;45;4.62
21.96;79.3;53,60%;4,630851784;1,547418668;1.12;Mid stage;80;45;87;719.94;1.76;45;3.54
19.68;64.31;15,55%;4,269878747;5,858352217;1.07;Mid stage;72;79;78;593.02;3.36;45;4.71
22.15;88.64;33,30%;3,980322457;8,998149776;0.88;Mid stage;80;73;132;82.66;1.94;45;4.22
19.66;77.41;23,96%;2,199105956;7,541838928;1.04;Mid stage;76;77;124;261.13;2.85;45;6.9
22.45;68.2;42,09%;9,162067544;3,819221262;1.2;Mid stage;112;65;80;144.38;3.44;45;6.56
23.8;80.75;56,78%;2,539475738;0,613849363;1.14;Mid stage;105;68;67;24.5;4.06;45;6.97
18.9;87.76;19,54%;6,102983324;5,300337521;0.91;Mid stage;88;66;69;332.37;3.81;50;5.04
27.69;71.47;69,23%;8,596941951;0,587246544;0.95;Mid stage;74;60;59;701.88;3;50;6.62
25.93;84.55;39,09%;2,934813462;2,809804144;1.46;Mid stage;97;47;64;317.68;1.47;50;5.62
21.72;74.98;56,84%;5,543620024;0,454983181;0.93;Mid stage;81;42;126;495.58;1.17;50;2.57
25.33;93.74;32,44%;4,430379714;6,972734594;1.17;Mid stage;69;85;51;178.58;4.16;50;5.07
19.32;86.98;40,31%;8,098857183;2,095561952;1.48;Mid stage;104;48;115;252.01;3.53;50;4.1
26.06;72.47;67,96%;9,007780701;3,603656623;1.33;Mid stage;96;81;82;271.69;3.08;50;6.28
31.01;60.62;52,04%;4,438818847;1,418965587;1.32;Mid stage;82;54;133;382.12;1.94;50;5.48
22.46;83.01;13,49%;4,106002762;1,443795161;1.31;Mid stage;82;44;104;656.03;1.69;50;4.76
27.34;66.93;25,46%;0,074108511;0,161268993;1.47;Mid stage;66;74;132;28.56;2.55;50;5.77
19.85;64.27;27,04%;4,883805338;4,968161904;1.44;Mid stage;107;57;116;480.01;4.12;50;3.01
28.03;92.61;67,62%;4,099204429;4,077253514;1.11;Mid stage;85;46;83;318.43;2.08;50;5.8
22.05;95;56,64%;6,191233328;5,602331575;0.93;Mid stage;66;60;131;5.58;1.25;50;4.44
20.56;69.45;51,36%;3,979981567;8,829077931;0.95;Mid stage;76;56;133;54.68;2.48;50;4.69
26.21;70.56;16,04%;8,292468266;5,466758977;1.45;Mid stage;69;69;112;306.45;3.94;50;3.05
18.28;65.77;58,62%;8,343554279;2,035138024;1.49;Mid stage;116;81;69;121.76;1.8;50;4.44
29.61;76.02;22,54%;8,307895934;2,396009128;1.49;Mid stage;113;62;48;204.75;2.65;50;2.64
18.07;90.3;20,63%;8,695900001;0,017849208;1.01;Mid stage;96;56;134;311.4;1.58;50;4.5
27.49;84.55;62,39%;5,982763393;6,993712891;0.84;Mid stage;65;45;137;743.29;3.83;50;6.3
21.78;89.62;12,29%;0,902254383;4,476230147;1.21;Mid stage;96;66;51;447.28;3.72;50;4.57
28.29;68;15,67%;2,960634496;0,103123722;1.42;Mid stage;93;76;108;22.48;2.8;50;4.44
31.47;85.57;65,33%;1,005919183;7,864720686;1.31;Mid stage;107;79;59;701.98;3.62;50;5.79
21.48;92.15;26,59%;4,428379359;3,567318916;1.18;Mid stage;81;52;99;556.01;2.94;50;2.21
26.07;69.85;56,91%;5,837071289;0,549039536;0.98;Mid stage;107;78;82;382.62;3.15;50;2.4
26.29;84.17;50,12%;1,837034279;8,771808052;0.81;Mid stage;118;108;108;473.39;2.39;50;6.18
26.01;74.02;18,51%;3,951335321;5,256580057;1.26;Mid stage;86;87;115;498.1;3.52;50;2.26
21.12;70.16;58,11%;1,018385742;4,577646417;1.3;Mid stage;118;59;127;174.85;3.44;50;5.06
31.34;93.94;24,03%;3,393877622;0,817142573;0.95;Mid stage;63;95;63;238.48;3.18;50;4.72
24.26;72.2;52,34%;8,479177671;8,060296974;1.34;Mid stage;69;109;107;496.23;3.06;50;4.21
29.85;63.77;34,09%;8,358358124;4,107980004;1.08;Mid stage;68;102;92;404.39;1.94;50;3.96
27.79;73.6;43,60%;4,590155303;6,146252537;1.42;Mid stage;64;53;122;457.62;1.63;50;4.44
22.16;75.67;66,88%;0,669888612;6,103487607;1.33;Mid stage;65;98;91;733.83;1.31;50;6.39
29.39;86.33;27,03%;1,658986666;2,675122065;0.87;Mid stage;75;70;119;368.22;3.77;50;4.98
23.55;93.25;29,46%;9,291598823;0,147793239;1.19;Mid stage;99;57;111;130.96;2.87;50;5.81
30.34;88.6;28,97%;6,835516522;5,123456419;0.91;Mid stage;63;69;108;120.37;3.75;50;5.61
26.14;92.58;33,46%;3,882504927;3,343190714;1.2;Mid stage;104;73;121;22.9;2.15;50;3.4
30.34;76.63;45,44%;9,420617399;7,407819746;1.2;Mid stage;76;102;71;91.92;1.47;50;2.08
27.7;85.18;58,42%;0,007819807;0,684803673;1.01;Mid stage;111;104;129;582.94;2.25;55;4.43
28.15;70.82;63,80%;0,460686462;6,382404082;1.22;Mid stage;119;106;81;111.98;1;55;4.76
25.02;62.44;15,55%;4,000705125;8,354111975;0.89;Mid stage;94;77;129;180.97;4.02;55;4.84
31.39;72.79;49,71%;2,224651292;8,622333166;1.37;Mid stage;91;44;78;336.56;1.79;55;5.08
27.02;84.43;46,36%;1,930928597;4,210275075;1.36;Mid stage;114;50;115;448.27;3.93;55;6.27
23.93;69.61;46,85%;0,000497181;6,076607991;1.27;Mid stage;69;88;99;256.6;1.5;55;3.13
26.49;90.15;58,01%;0,407603331;8,771432771;0.89;Mid stage;107;108;123;131.47;2.23;55;4.73
18.27;87.68;66,40%;6,846530543;7,682537401;1.26;Mid stage;96;59;121;639.69;4.2;55;4.53
22.22;66.79;55,40%;3,418537867;5,890694765;1.06;Mid stage;90;94;62;445.32;2.04;55;6.97
27.24;71.58;21,95%;1,479796146;3,961029748;1.18;Mid stage;69;89;48;84.55;3.05;55;2.08
22.06;88.89;67,37%;8,824906267;6,685494172;1.09;Mid stage;98;106;105;248.37;3.36;55;3.81
26.65;68.54;62,18%;5,265595345;5,358082287;1.32;Mid stage;92;64;49;118.04;2.48;55;2.53
24;71.61;29,38%;2,033802114;2,183999756;0.83;Mid stage;62;105;93;686.18;3.07;55;3.39
19.9;72.01;19,09%;1,784131833;6,785019239;0.91;Mid stage;117;53;107;46.83;3.18;55;4.43
22.18;88.04;58,75%;9,006771849;1,174418702;1.1;Mid stage;71;101;77;639.97;1.47;55;6.18
25.98;61.3;68,63%;6,129108319;7,308852135;1.22;Mid stage;106;78;129;682.41;4.09;55;2.92
26.27;62.58;19,39%;5,537054455;3,556256375;0.82;Mid stage;114;86;132;542.2;2.48;55;6.28
26.04;80.25;49,78%;0,493350919;8,564160187;1.34;Mid stage;111;41;129;288.46;2.63;55;4.27
27.14;73.9;12,57%;8,192080176;5,852200579;0.94;Mid stage;84;108;103;18.33;2.93;55;4.49
27.13;82.15;14,06%;6,057995241;0,453094887;0.85;Mid stage;84;72;130;649.84;3.68;55;5.02
24.04;69.33;57,54%;1,321394267;2,435558516;1.29;Mid stage;119;97;125;710.99;3.26;55;5.75
30.55;91.84;59,30%;7,733382285;9,187651999;0.92;Mid stage;115;41;71;422.32;1.02;55;6.16
23.15;86.63;32,26%;2,953927927;4,874875512;0.85;Mid stage;101;100;58;33.52;3.81;55;6.03
24.1;62.37;37,98%;1,070617128;6,650764365;0.84;Mid stage;109;69;79;48.9;2.99;55;4.94
30.49;87.44;57,21%;9,075863073;1,899883681;1.19;Mid stage;87;69;114;233.7;3.63;55;3.17
29.29;93.94;61,75%;5,922514191;4,071725877;1.16;Mid stage;73;54;62;686.69;1.75;55;5.21
27.85;92.99;28,01%;1,013024253;3,122055828;1.16;Mid stage;103;101;109;232.45;2.81;55;4.71
19.4;85.74;57,49%;0,854652706;7,769905733;1.21;Mid stage;103;49;108;374.94;3.25;55;2.66
30.87;64.33;23,65%;2,100940264;2,580244751;1.29;Mid stage;107;66;137;677.32;2.47;55;2.24
28;80.16;37,95%;6,834660581;2,905979786;1.09;Mid stage;64;45;133;338.33;3.49;55;4.6
31.98;69.95;53,70%;1,620067834;8,197605756;1.08;Mid stage;78;51;84;320.23;1.11;55;2.7
20.09;93.96;51,78%;1,018950724;1,551472337;1.11;Mid stage;65;50;94;303.63;3.95;55;6.5
30.15;85.11;41,13%;1,189896647;0,562497412;1.41;Mid stage;66;66;60;523.82;2.5;55;4.68
20.27;81.38;50,85%;6,740850113;3,568907455;1.35;Mid stage;72;45;109;557.27;3.69;55;6.88
26.62;84.33;14,93%;2,122604976;5,956057561;1.33;Mid stage;96;104;55;390.59;3.72;55;5.02
19.73;75.33;28,72%;0,671769005;7,174256887;0.98;Mid stage;103;57;76;514.88;3.39;55;2.27
29.87;73.05;24,54%;1,035229059;0,898299634;0.84;Mid stage;70;93;69;365.93;2.28;55;5.46
29.3;92.75;16,74%;5,275033325;3,807879756;0.82;Mid stage;107;75;118;154.87;3.39;55;3.64
25.97;71.62;24,05%;5,892616306;5,388709678;1.27;Mid stage;103;40;89;157.81;3.44;55;2.03
23.7;61.45;61,88%;4,879452838;7,535585268;1.49;Mid stage;119;93;81;299.67;3.89;55;4.5
18.97;74.03;63,98%;5,904457139;7,073791658;1.32;Mid stage;116;78;136;219.94;3.24;55;2.02
27.76;87.66;42,92%;2,970186685;4,550420805;1.04;Mid stage;94;78;130;252.72;1.51;55;3.49
24.35;82.7;40,10%;7,647245705;2,564866791;0.85;Mid stage;93;40;104;495.96;3.55;55;4.34
28.11;93.68;38,86%;7,812115153;2,274211779;1.13;Mid stage;79;109;65;262.66;2.94;55;5.28
30.13;63.72;67,63%;5,734042945;7,824599597;1.25;Mid stage;78;59;66;433.28;2.38;55;5.2
31.66;91.9;66,57%;9,455997172;0,699987368;1.12;Mid stage;73;89;55;298.89;4.03;55;3.41
29.98;72.91;24,56%;7,272156691;5,317016885;1.37;Mid stage;100;45;46;281.83;1.33;55;6.6
18.16;76.59;17,51%;5,433515643;4,407302371;0.93;Mid stage;113;94;76;240.81;2.41;55;5.45
23.04;75;15,15%;9,264824738;4,430530597;1.42;Mid stage;77;63;55;335.12;3.96;55;4.45
28.22;64.08;32,74%;0,643168281;7,245879103;1.28;Mid stage;113;97;47;438.9;1.13;55;3.67
20.4;68.67;36,22%;8,452667398;1,376861084;1.48;Mid stage;117;49;76;104.79;1.41;55;6.23
25.29;85.98;26,37%;8,830663093;8,896816958;1.01;Mid stage;98;56;111;202.27;2.77;55;5.79
18.76;60.81;65,37%;9,303037824;2,838087892;1.35;Mid stage;61;60;133;406.28;2.51;55;3.52
20.8;64.69;60,56%;5,383562967;7,435914474;1.03;Mid stage;70;95;137;729.2;2.15;55;6.12
18.26;60.88;55,18%;8,476870433;0,150842017;1.17;Mid stage;71;101;110;332.29;3.07;55;3.78
29.11;90.01;40,07%;1,078963899;6,837010126;1;Mid stage;115;75;62;350.93;2.73;55;6.61
21.13;81.61;63,42%;8,700156854;6,084078715;0.87;Mid stage;76;91;65;303.23;3.53;55;4.01
22.83;65.95;66,82%;4,382695224;0,715768738;0.89;Mid stage;107;93;139;494.84;2.09;55;4.23
30.99;86.91;63,49%;0,789784571;8,992292628;1.06;Mid stage;81;88;78;559.58;2.1;55;5.72
27.86;93.84;27,16%;3,220994682;6,153540379;0.81;Mid stage;79;57;113;429.34;2.58;55;4.12
18.45;92.71;62,13%;7,238634963;4,646819497;1.46;Mid stage;91;53;113;250.69;2.84;55;6.56
20.31;92.25;32,32%;5,697555226;6,291001742;1.17;Mid stage;110;96;104;211.93;3.93;55;4.68
26.7;60.27;19,15%;7,287879208;6,828313511;1.07;Mid stage;102;106;72;458.45;1.76;55;2.02
26.08;80.62;55,13%;4,558055332;4,149203191;1.46;Mid stage;69;68;84;21.91;2.89;55;4.71
21.33;68.98;58,92%;1,704301419;2,067537667;1.31;Mid stage;97;44;77;470.27;1.64;55;5.38
31.08;79.76;69,23%;4,637263053;1,970548872;1.02;Mid stage;105;49;132;346;2.28;55;2.36
26.6;71.13;39,90%;5,256726212;2,066642082;1.22;Mid stage;82;96;114;471.58;1.5;55;2.14
25.5;65.38;26,56%;0,745970065;6,828870316;1.19;Mid stage;79;85;62;442.09;2.27;55;3.11
26.26;75.56;15,79%;3,136805514;3,152513292;1.09;Mid stage;60;60;112;347.12;3.9;55;4.29
28.22;77.33;35,97%;7,105702033;6,829737845;0.8;Mid stage;66;89;109;401.46;3.45;55;3.92
22.37;94.64;45,49%;2,579874068;1,180764518;1.4;Mid stage;62;49;121;702.38;1.32;55;2.07
23.58;61.48;40,80%;8,416346368;6,053228768;1.19;Mid stage;111;79;59;217.63;2.16;55;2.79
20.94;70.54;21,44%;7,946006478;3,968065224;0.88;Mid stage;102;83;96;337.93;3.37;55;5.84
20.61;89.82;33,55%;1,304053897;5,347880207;0.96;Mid stage;115;47;67;338.46;4.06;55;6.48
31.22;83.09;65,24%;6,523277393;2,417624529;1.03;Mid stage;108;109;90;507.44;2.82;55;3.44
28.35;88.93;38,64%;0,977669796;6,279306705;1.03;Mid stage;61;71;124;505.65;1.66;55;3.34
24.87;83.11;41,71%;1,066067626;7,129829345;0.97;Mid stage;69;93;118;35.56;3.68;55;2.85
21.18;86.58;39,37%;3,738243514;3,717417559;0.8;Mid stage;109;66;126;130.77;2.38;55;5.96
21.56;77.25;34,31%;2,326700346;3,211447909;0.84;Mid stage;83;98;126;302.4;3.92;55;2.19
18.81;67.17;15,52%;5,544729386;2,096720989;1.2;Mid stage;83;64;53;65.61;3.97;55;3.42
24.08;88.35;25,29%;1,349270728;7,686386555;1.18;Mid stage;97;52;46;164.78;2.14;55;5.15
22.37;79.87;41,00%;7,163861505;4,212330058;1.3;Mid stage;87;73;135;553.94;1.96;55;4.37
27.75;64.88;45,90%;8,043756884;0,680817752;1.22;Mid stage;88;61;71;195.85;1.75;55;5.09
23.29;88.17;39,73%;9,453333047;5,582501481;0.93;Mid stage;119;87;48;407.83;2.34;55;4.81
20.51;93.55;33,11%;9,776192086;1,320633804;1.18;Mid stage;97;77;114;392.44;1.56;55;5.99
18.35;72.12;58,60%;3,410850404;1,539577303;1.33;Mid stage;97;51;56;246.52;4.09;55;5.72
18.94;70.27;52,30%;0,394177957;2,367528445;0.81;Mid stage;99;83;109;720.51;2.6;55;6.95
27.51;62.86;66,83%;1,071945712;7,724938548;1.2;Mid stage;101;83;120;73.5;3;55;4.53
24.35;83.26;13,61%;4,778800827;2,922220677;1.28;Mid stage;107;108;112;283.04;1.15;55;4.37
25.51;93.56;55,16%;0,445771747;0,800157114;0.85;Mid stage;62;82;114;428.83;2.42;55;6.16
30.55;64.76;15,56%;1,017971334;5,671626812;1.02;Mid stage;83;109;105;127.17;2.25;55;2.58
31.86;76.98;28,88%;2,068452605;6,377725049;0.92;Mid stage;111;56;46;715.21;3.26;55;4.01
21.04;63.44;65,19%;5,220092762;2,531518411;1.2;Mid stage;94;60;52;208.12;1.92;55;4.8
27.28;61.19;56,97%;5,344831455;4,432526503;1.38;Mid stage;60;83;104;406.81;3.42;55;5.48
21.69;83.26;50,40%;8,170385563;4,090487497;1.39;Mid stage;96;42;108;519.83;2.65;55;2.25
18.29;90.37;35,18%;4,795194392;5,769092942;0.91;Mid stage;63;48;103;514.97;2.5;55;6.02
28.62;71.81;14,89%;9,496811011;3,023717577;1.28;Mid stage;104;93;97;106.76;1.32;55;4.02
22.48;90.65;27,10%;7,376014325;8,574991684;1.24;Mid stage;60;94;101;559.07;2.83;55;5.6
23.37;64.1;39,89%;1,024133318;5,752783997;0.96;Mid stage;115;45;103;155.53;2.52;55;4.11
26.24;68.33;36,52%;2,889612861;8,943039228;0.97;Mid stage;85;95;77;590.61;2.35;55;5.99
29.63;91.56;38,57%;8,938303565;7,213613152;1.22;Mid stage;87;108;42;144.84;2.67;55;5.98
26.81;77.8;13,76%;1,293337566;4,597424532;0.87;Mid stage;96;43;83;302.11;3.52;55;3.9
30.22;81.29;48,72%;8,823211782;1,487281301;1;Mid stage;108;108;135;262.77;4.12;55;2.58
21.83;61.33;38,16%;9,337534343;5,852906282;1.27;Mid stage;61;81;45;496.01;4.01;55;4.43
29.17;64.49;12,97%;4,478495349;1,369515681;0.85;Mid stage;116;56;97;137.44;1.48;55;2.19
20.6;61.95;66,47%;7,703152062;3,657287005;1.48;Mid stage;67;67;58;329.33;4.17;55;4.27
31.34;91.68;23,47%;1,065603998;0,444732474;1.31;Mid stage;93;98;47;738.55;3.29;55;5.8
27.62;64.72;21,84%;2,042423589;4,457126923;1.22;Mid stage;88;61;138;636.66;3.59;55;2.53
21.02;89.74;55,80%;6,803369131;2,237930304;1.18;Mid stage;96;81;91;360.85;3.57;55;5.45
31.26;72.29;32,22%;0,531261533;2,167432385;1.24;Mid stage;105;100;117;182.02;1.11;55;4.91
28.23;88.02;47,47%;3,731254389;4,984039587;1.35;Mid stage;98;83;101;581.67;2.39;55;2.02
21.56;72.78;12,35%;1,561642758;4,071220962;0.89;Mid stage;100;56;94;726.9;3.22;55;6.8
20.99;69.37;37,02%;5,909245078;5,837022433;1.16;Mid stage;97;43;59;291.39;3.89;55;5.21
25.25;63.28;13,44%;6,639342264;4,663254901;0.84;Mid stage;95;95;139;236.8;2.29;55;2.91
18.36;69.82;24,16%;1,088356939;1,043852957;1.31;Mid stage;77;93;59;138.76;1.85;55;2.89
20.9;76.5;23,29%;1,063515931;8,926504491;1.21;Mid stage;119;44;122;544.89;1.37;55;6.32
23.95;88.61;68,31%;9,710448134;6,663138577;1.26;Mid stage;86;95;135;435.19;3.2;55;3.16
23.24;75.84;29,54%;6,246619318;3,280877985;1.46;Mid stage;113;62;55;628.47;4.15;55;4.38
24.49;94;60,68%;9,747830736;7,559170974;1.11;Mid stage;110;94;125;198.98;2.22;55;6.26
21.89;78.96;36,40%;3,910546811;9,286291078;1.02;Mid stage;73;90;89;109.15;4.03;55;5.62
26.21;60.87;62,00%;2,218234458;7,901248892;1.07;Mid stage;90;64;59;102.71;1.42;55;5.85
30.09;74.54;50,44%;5,791238803;5,933273058;1.43;Mid stage;79;43;102;126.51;1.63;55;6.32
19.65;84.11;12,41%;5,847990189;7,436680818;1.2;Mid stage;80;106;60;489.1;1.03;55;5.35
